"","logFC","logCPM","PValue","FDR"
"YBL100W-A",-0.987157272189173,2.635503710812,0.339111429371754,0.435348736730889
"YBR004C",-0.198760559900263,5.97877760926307,0.339243432683467,0.435423729108042
"YJR075W",-0.0967159716668828,6.95918167644818,0.339830405107454,0.436082521583345
"YPL282C",-0.774152900679376,1.61829145538201,0.339984667092149,0.436185579568275
"YOR394W",-0.774130914896719,1.61829145538201,0.340058150844761,0.436185579568275
"YIL137C",-0.0950846791553709,6.87178402501947,0.341011686789392,0.437313860150159
"YDR249C",-0.259884884427904,4.0871466022914,0.341228094166426,0.437496561903086
"YIL092W",0.23837185858786,4.25211175763636,0.341566043188883,0.437834982137916
"YOR094W",-0.22634808111266,4.30136070002438,0.341808223082798,0.438050521113476
"YOR151C",-0.0767763784342261,8.64736789384895,0.342709414206894,0.439110351637547
"YNL227C",-0.20896924897291,5.71117818987174,0.343534948189065,0.440072805463238
"YCR039C",-0.321025870012575,3.85010814094204,0.343931036307151,0.440473075934515
"YCL067C",-0.321025384662248,3.85010814094204,0.343996296077978,0.440473075934515
"YGL016W",0.159442577536452,5.24302314018601,0.344791154562247,0.441395340014023
"YDL245C",-0.281587977805664,3.94401483763172,0.346860856467658,0.443889927744259
"YDR164C",-0.154037146844833,5.93180894321608,0.346889813400279,0.443889927744259
"YPR107C",-0.17192277282678,5.13762185805987,0.347130168750841,0.444101450486211
"YKL079W",-0.154432726322999,6.2381234093032,0.34736095127084,0.44423580577286
"YGR215W",-0.260950875336869,4.53634723894,0.347385342793818,0.44423580577286
"YMR216C",0.121788665127348,6.55485343335924,0.347569323957848,0.444375041023896
"YFL036W",-0.102170513158383,7.22489605064459,0.347897720444248,0.44469881440238
"YNR019W",-0.106723463616829,7.37579464140912,0.348554307572304,0.445441865638298
"YMR033W",-0.149213700036449,6.51601479449647,0.349138511593049,0.445924078333887
"YDR372C",-0.0910060140494123,7.40999261068029,0.349154986412182,0.445924078333887
"YHR157W",-0.452721017892416,2.31368807314672,0.349157724340189,0.445924078333887
"YGR251W",0.223795097066845,4.38797974465071,0.349380135838906,0.446111839395513
"YLR293C",-0.0704513231329602,9.54951784481009,0.349653932007313,0.446365116653133
"YPL067C",-0.15569699728651,5.37392787575255,0.349740437143974,0.446379242144282
"YML058W",0.0938537165768248,7.18234831024076,0.350289728265881,0.446919858252575
"YML036W",-0.257352745096673,4.57773777399891,0.350315075642292,0.446919858252575
"YPR128C",-0.129212475032676,5.4403741232686,0.350650732788003,0.447251646024276
"YDR093W",-0.0880533970727006,8.11765169196553,0.350892201058356,0.447463179668597
"YDR418W",0.0931480793345855,9.94188860793185,0.351147560368698,0.447692332407151
"YLR215C",0.221137950078574,4.57968149009832,0.351244746295187,0.447719768166441
"YJR108W",0.390228261480229,2.66790881804498,0.35135961233179,0.447769723490674
"YIL149C",-0.152561162140175,7.1151920621165,0.351645691790517,0.448037803256781
"YCR037C",-0.110800373015416,6.51714786280783,0.352659337133104,0.449161624507505
"YOR136W",-0.0806954965557694,8.67419973012592,0.352679551708952,0.449161624507505
"YDR110W",0.172511843325976,4.93151474074436,0.35324705763139,0.449787570476638
"YPR121W",-0.19547849505718,4.89604991240726,0.353405933515734,0.449893052627496
"YPL068C",-0.252457731276828,3.86904590254888,0.353682787025797,0.45014864504875
"YOR161C-C",0.874477060948729,1.39435999737373,0.355206722637661,0.45199100598861
"YAR002W",-0.12979303440102,6.35761998744783,0.355337390199363,0.452060059731161
"YER141W",-0.0876606008184786,7.2801999499865,0.356003662982833,0.452810334021802
"YLR370C",-0.0994154305198473,6.79687698755859,0.356340166740139,0.453138499053291
"YIL102C",-0.756220322067233,1.70482956557351,0.356414834306915,0.453138499053291
"YHL015W-A",-0.864659263056084,1.42509375208314,0.356706900440246,0.45341240169816
"YOL040C",0.0971576831873715,10.0857867287664,0.356942425574581,0.45361433250103
"YLR205C",-0.194838853682396,4.85204478722243,0.357418067224828,0.454121259130192
"YPR200C",-0.4944684167566,2.40669983979257,0.35760045123777,0.454255446537974
"YJL052W",0.257585082777161,10.1588307705498,0.357964689959902,0.454620534555214
"YMR084W",-0.444929224304559,3.30016548987818,0.35808652777226,0.454677679147739
"YJL034W",-0.0716049745721562,8.81565140379777,0.358185335458656,0.454705563164314
"YLR022C",-0.21006625360052,5.21965800584464,0.358369575457071,0.454841865718466
"YIL164C",-0.195868010807648,5.25102633037948,0.358457449439193,0.454855828507764
"YMR105W-A",-0.468545543653526,2.22041240286305,0.359371305882518,0.455917670863392
"YDR302W",-0.256582026437728,5.47500593392016,0.359529076601515,0.456020052786958
"YAL065C",-0.448072645630536,2.57240948843797,0.359784205361929,0.456245851505901
"YOR317W",-0.085988196048219,7.88516718297789,0.360224059518488,0.45670575533981
"YIL064W",0.162406072429536,5.85090148478298,0.360309925795576,0.456716758982952
"YGR201C",-0.176054287097604,4.78076342427094,0.361208261245095,0.457757395970706
"YHR059W",-0.204976360839132,4.32223507781133,0.361384277308142,0.457882391612907
"YGL067W",-0.116847194824531,5.77583312299202,0.362249711161491,0.458880655307759
"YMR079W",0.140070090880985,6.6020550246817,0.362469648656036,0.459060982683597
"YGR250C",-0.0933020817552699,7.36394066634028,0.363590262709941,0.460381678676379
"YGL251C",-0.204066013959082,4.6511151497617,0.363950587705194,0.460739329792819
"YLR447C",0.0862212816536522,8.48343165072299,0.36424746908726,0.461016529323918
"YIL066C",-0.245536959963748,4.0059234267692,0.365249986390824,0.462186520417986
"YLR227C",-0.178240584965951,4.92149989563032,0.366544453588874,0.463725364953039
"YLL048C",0.0924000908368054,7.62382932336285,0.366626829007277,0.463730429079961
"YER143W",-0.0905625338180753,6.82561414051462,0.367312820973688,0.464498816349927
"YHR129C",-0.18001836223182,4.84243075598433,0.367722368765282,0.46491736238978
"YDR522C",-0.38152377794984,2.94282806814272,0.368098494453771,0.465293482521462
"YOL137W",-0.171766706961019,5.13263757919331,0.368266805599059,0.465334180229933
"YGR252W",-0.160000110741784,5.9836235886476,0.368287978032242,0.465334180229933
"YOR378W",0.282072441892271,3.5469745408104,0.368501952662389,0.465505135333765
"YJL191W",0.0925282897583554,7.45767765676643,0.368675177403021,0.465624551695555
"YOR346W",-0.170470764767523,6.03381925472881,0.370513816015929,0.467846830850672
"YNL238W",-0.125647921324328,7.0484236548541,0.37088429608992,0.46821471729551
"YNL260C",-0.241946725235429,4.11280221059067,0.371795981721511,0.469265534096882
"YNR024W",0.20195110663826,4.50786951557641,0.372037475387496,0.46947019446957
"YDR146C",-0.136733663357159,5.80260621090931,0.372560286988531,0.470029684032226
"YBR112C",0.0813584898432304,8.08346520991836,0.373042920046417,0.470538255790802
"YER190W",0.933025050303323,3.08760599423841,0.373667429754846,0.471225528955547
"YKR034W",1.0659170210917,1.16408527843753,0.373899132995609,0.471417253342216
"YCL031C",-0.136561902622112,6.47866977875296,0.374236837133468,0.471742514980556
"YGL070C",0.190088889664692,5.41576498495389,0.374536279761808,0.472019417966053
"YDR514C",0.179123285305298,5.2143993731573,0.375047106538093,0.472562548847082
"YGL121C",0.261122975748276,3.37215847527671,0.375541762527978,0.47308507747031
"YHR018C",-0.24483225067452,8.15886565396413,0.375873103310418,0.473401692696412
"YER185W",-0.369179575184646,2.72749728924502,0.377646756567599,0.475534338925406
"YPL083C",-0.186782784009485,4.39733876485446,0.377919611832161,0.475731487054391
"YML058W-A",0.281103478225114,3.39875592297654,0.378025133406315,0.475731487054391
"YFL047W",-0.167133090269934,5.63471395579769,0.378044524612092,0.475731487054391
"YLR029C",0.0730120924708678,10.9148044810366,0.378186655590536,0.47580915184546
"YOR078W",-0.174993543445449,5.4069784645336,0.378358231595169,0.475923821502682
"YBR005W",-0.0978759298844244,6.87395331159115,0.379069840914765,0.476717587394827
"YGR131W",0.254229897381319,4.28774866134938,0.379747590895657,0.477468443546452
"YHR187W",0.181650424432269,5.16578578871318,0.380165755558273,0.47781696448702
"YHR178W",-0.161940521331355,4.86875805565529,0.380186288457814,0.47781696448702
"YOR109W",-0.0936213641306933,6.85334588930401,0.380951198689328,0.478676628295764
"YPL059W",-0.122799304523945,5.85189338594206,0.381194663998078,0.478880854963191
"YGL194C-A",-0.354277973905686,2.79635506134825,0.381385054743243,0.479018333456967
"YMR061W",-0.179556830094918,6.36866308428396,0.381551532246653,0.479125725021954
"YGL089C",-0.323169319669257,3.43784790181941,0.382509391691466,0.480138723329811
"YDR262W",-0.117139075793321,6.46011091665426,0.382533506173981,0.480138723329811
"YLR315W",-0.2658145588414,3.58613553980719,0.382601669849596,0.480138723329811
"YPR143W",0.263534114704971,6.14671800407863,0.384197569506373,0.482039232139358
"YIL054W",-1.40118808525988,0.940195212239364,0.384311361179582,0.48207978038999
"YER134C",-0.128320709697294,5.61601372221177,0.384792598767037,0.482581137538058
"Q0045",-1.13672601098964,0.892230293285367,0.38490710616203,0.482622451188967
"YKL017C",-0.118470604715864,5.508958919146,0.385191984554004,0.482877324704669
"YDR233C",-0.135083865958038,8.71420563431686,0.386086511414383,0.483825885157523
"YAR014C",-0.100134951475915,6.72446020101024,0.386149291514404,0.483825885157523
"YBR221W-A",-1.12274380499047,0.891887702719707,0.386193959033122,0.483825885157523
"YJL080C",-0.0722476272392392,8.92422808459127,0.386949652833223,0.484537076716222
"YMR104C",-0.0903835251052853,7.42871397338841,0.386957922734703,0.484537076716222
"YDR441C",0.201495763359434,5.29136700275902,0.387007305148025,0.484537076716222
"YOL032W",-0.131878226663745,5.28315099855723,0.388301259012514,0.486054273233984
"YMR060C",-0.185612179845291,5.31422003020009,0.388806627412065,0.486583928595006
"YJL104W",0.162516168065456,5.73555070154392,0.3889338930196,0.486640271726998
"YER144C",-0.106812065743799,6.86459795208652,0.39003303463433,0.487912360662016
"YML015C",-0.136956276230977,5.74281972708058,0.390260237984165,0.488093390013169
"YOR046C",0.104202747760662,7.2569100048195,0.391077457095931,0.48901211192659
"YDR014W-A",-0.724105351368501,1.49335313509157,0.392304574500569,0.490442883439651
"YPR164W",-0.13199619630032,5.59316916314667,0.392703306301564,0.490754151314688
"YOL011W",0.124099494639937,5.73230509911772,0.392719436619071,0.490754151314688
"YOR329C",-0.099260066705399,7.29637873191801,0.393066500133092,0.491084138785369
"YDR195W",-0.219500581407271,5.16640450511149,0.393259453287075,0.491221487249234
"YHR105W",-0.2230540588237,3.90090759733921,0.393832572356089,0.491751497752357
"YMR213W",0.139313168990279,5.55957349752194,0.393849982735917,0.491751497752357
"YOR006C",-0.146656255235896,5.66371670565127,0.394005248097515,0.491841572361392
"YGL179C",0.138111298497677,5.62149018137881,0.394496835199399,0.492351354962
"YLR015W",-0.159163235295208,5.02815206230959,0.394596480474895,0.492371863131581
"YNL224C",0.111307254606428,5.90991954427011,0.394695995168756,0.492392199749848
"YHL018W",0.399063915144055,2.19056055927913,0.394880895870192,0.492519026320389
"YJL183W",-0.106368516746889,6.50900069049781,0.396043818367126,0.493865389521241
"YOR224C",0.122296040465043,6.87667323043854,0.397421566279215,0.495479015523412
"YOR351C",-0.339184389914861,2.76964282670959,0.397542095749402,0.495524874773375
"YLR272C",-0.141720218772453,5.15054435933371,0.399136009446908,0.497406859287564
"YCL014W",-0.153362118087219,5.20723349057814,0.399689291412657,0.497991479740722
"YIL150C",0.384023207020833,3.2299440758088,0.400344795584188,0.498703190625608
"YOR355W",-0.145643160968614,6.44390458213915,0.400561190608125,0.498867725705804
"YNL254C",0.271631630313648,4.18063729090858,0.401434826951161,0.499850562093859
"YJR094W-A",0.0779809758654349,9.08964699299432,0.401945236511059,0.500380804636216
"YDR339C",0.181514840878364,5.59583309006812,0.40219694886766,0.500493323564616
"YGL260W",-0.393473489837545,2.35291511511359,0.402204791879288,0.500493323564616
"YKR005C",0.372525741979392,3.30804606898354,0.402942036825693,0.501305305277044
"YDL073W",-0.133619688379519,6.11743139805038,0.40333443901552,0.501688012540431
"YLR018C",-0.11590855106456,5.81896981952292,0.403434454569619,0.501706949913501
"YER128W",-0.265049205346399,3.37556388452837,0.403621405447522,0.501828753437815
"YIL061C",0.19106134726781,4.45233010623706,0.40370202237012,0.501828753437815
"YOR129C",-0.180214239658756,4.70837510669423,0.404161768934173,0.502294725222328
"YOR079C",-0.120140612836849,6.37980968915252,0.406236878299705,0.504767662515614
"YBR254C",-0.168531041732006,4.69086340483396,0.407485198315134,0.506212454006015
"YJL133W",-0.122068894293828,6.35666858203539,0.407629703726487,0.506285675262305
"YJR079W",-0.47450445504909,2.56383213464523,0.40776170585222,0.506343339670007
"YKL150W",-0.0785003707364388,7.80856217528028,0.408398133108632,0.506965885808697
"YDR389W",-0.11302157688399,6.10305316343803,0.40843440555181,0.506965885808697
"YMR299C",-0.154611516898512,4.94643002137007,0.408674955671181,0.507158077329357
"YDR240C",-0.226577813531414,4.25077108167113,0.408852398497513,0.507271889685423
"YNL252C",-0.144590954341249,5.63108305280143,0.409237679731007,0.50764346980469
"YLR047C",-0.159456191378963,4.54296400161506,0.409879042754351,0.508332487104904
"YDR391C",0.106623255720474,6.49855404419257,0.410512760293234,0.50894565696067
"YNL001W",0.16604166865433,5.36735498895896,0.410545482621815,0.50894565696067
"YHR067W",-0.186213112279777,4.08759160725005,0.410916621039484,0.509299046227614
"YCL009C",-0.149940147174496,9.09375390157701,0.411433593998514,0.509773445174565
"YML011C",-0.189061810069763,4.53059767362378,0.411471687367538,0.509773445174565
"YLR424W",-0.203114386387492,4.36337495017619,0.411699033998869,0.50994833246207
"YBL035C",-0.145181665627237,4.64997335126696,0.411916982867672,0.510111508503143
"YLR152C",0.10782916291409,5.89127495106243,0.412220044660326,0.51028074711415
"YNL016W",0.0761061016341297,8.21147149573934,0.412294152447838,0.51028074711415
"YKL166C",0.216577034493109,4.81340374079604,0.412312363013816,0.51028074711415
"YML014W",-0.103793971665178,5.91444260945471,0.41300892512597,0.51103592847561
"YKR004C",-0.230204839561534,4.19817538118491,0.414429077967492,0.512452114772648
"YCL050C",0.078460854894882,7.99019226298234,0.41444162059216,0.512452114772648
"YGR257C",-0.0882269367460428,6.61512295004315,0.414488443319107,0.512452114772648
"YOR007C",-0.0664687507529457,8.87662155561818,0.414499885296923,0.512452114772648
"YPL247C",0.0912268190638315,7.09988371341884,0.414798186685625,0.512713781203017
"YAL063C-A",-0.781668203032243,1.27851521253179,0.414969618872745,0.512818553648712
"YLL066C",0.693651583497749,4.65428491710911,0.415274285104625,0.51308789830112
"YPL041C",-0.188921319223249,4.00624775456724,0.415384678674694,0.513117149001704
"YBL022C",-0.0789587375872636,7.53066254256921,0.416172331962105,0.513982819499014
"YML125C",0.0916228447360989,7.57205959700296,0.416639717244286,0.514363186635989
"YER103W",-0.122915949758475,5.82676700857911,0.416654175012049,0.514363186635989
"YER105C",-0.113147108319094,6.7449082704585,0.417786130648897,0.515579857673264
"YEL042W",-0.0767049966189659,7.30475956105552,0.417813996542725,0.515579857673264
"YGR147C",0.0999101325822358,6.70785103633319,0.41814197892178,0.515876999432896
"YKL212W",0.0703032991967665,7.89866128401295,0.418319501426902,0.515988428172395
"YPL117C",0.129209739905439,6.93513974136146,0.419518984381725,0.517352257094634
"YDR301W",-0.103171584075408,6.27348418992413,0.419600047625004,0.517352257094634
"YJR083C",-0.13870406773812,5.15346507354589,0.419988902244793,0.517723819704675
"YDL130W",0.0809862756400086,10.0800976756747,0.420139922979818,0.517802108783917
"YML100W",-0.176815000751276,9.47530674860412,0.421316461908847,0.51908977715666
"YJR055W",0.310619076633647,2.91759250222917,0.421360182471428,0.51908977715666
"YGR198W",-0.135567718080692,6.54285582802732,0.42161991770473,0.519301634691692
"YCR035C",-0.0961047951086224,6.21680935874427,0.422177010963908,0.519879578329541
"YPL040C",0.135208506321299,5.28297798697326,0.423038257758187,0.520831745974863
"YDR388W",-0.089024291453098,8.66729480755614,0.423533770404398,0.521333330452012
"YBL021C",-0.143059572451977,5.31982212127892,0.423713692063452,0.521446321950799
"YDL205C",0.0914421497510425,6.29697756297129,0.424131477355732,0.521851934188785
"YML062C",-0.123489718740344,6.11877671320526,0.424407857122181,0.522083428397494
"YGR120C",-0.189408900295647,4.5482648145161,0.424518953408892,0.522111545899067
